id,gpcr1,gpcr2,sequence
,4LDL,6DRX,
,4LDL,6DRY,
,4LDL,6DRZ,
,4LDL,6DS0,
,4LDL,6E3Y,
,4LDL,6E+59,
,4LDL,6FFH,
,4LDL,6FFI,
,4LDL,6FJ3,
,4LDL,6FK6,
,4LDL,6FK7,
,4LDL,6FK8,
,4LDL,6FK9,
,4LDL,6FKA,
,4LDL,6FKB,
,4LDL,6FKC,
,4LDL,6FKD,
,4LDL,6FUF,
,4LDL,6G79,
,4LDL,6GDG,
,4LDL,6GPS,
,4LDL,6GPX,
,4LDL,6H7J,
,4LDL,6H7L,
,4LDL,6H7M,
,4LDL,6H7N,
,4LDL,6H7O,
,4LDL,6IBL,
,4LDL,6IGK,
,4LDL,6IGL,
,4LDL,6IIU,
,4LDL,6IIV,
,4LDL,6M9T,
,4LDL,6MEO,
,4LDL,6MET,
,4LDL,6MXT,
,4LDO,1F88,
,4LDO,1GZM,
,4LDO,1HZX,
,4LDO,1JFP,
,4LDO,1L9H,
,4LDO,1LN6,
,4LDO,1U19,
,4LDO,2G87,
,4LDO,2HPY,
,4LDO,2I35,
,4LDO,2I36,
,4LDO,2I37,
,4LDO,2J4Y,
,4LDO,2KS9,
,4LDO,2KSA,
,4LDO,2KSB,
,4LDO,2LNL,
,4LDO,2PED,
,4LDO,2R4R,
,4LDO,2R4S,
,4LDO,2RH1,
,4LDO,2VT4,
,4LDO,2X72,
,4LDO,2Y00,
,4LDO,2Y01,
,4LDO,2Y02,
,4LDO,2Y03,
,4LDO,2Y04,
,4LDO,2YCW,
,4LDO,2YCX,
,4LDO,2YCY,
,4LDO,2YCZ,
,4LDO,2YDO,
,4LDO,2YDV,
,4LDO,2Z73,
,4LDO,2ZIY,
,4LDO,3AYM,
,4LDO,3AYN,
,4LDO,3C9L,
,4LDO,3C9M,
,4LDO,3CAP,
,4LDO,3D4S,
,4LDO,3DQB,
,4LDO,3EML,
,4LDO,3KJ6,
,4LDO,3NY8,
,4LDO,3NY9,
,4LDO,3NYA,
,4LDO,3OAX,
,4LDO,3ODU,
,4LDO,3OE0,
,4LDO,3OE6,
,4LDO,3OE8,
,4LDO,3OE9,
,4LDO,3P0G,
,4LDO,3PBL,
,4LDO,3PDS,
,4LDO,3PQR,
,4LDO,3PWH,
,4LDO,3PXO,
,4LDO,3QAK,
,4LDO,3REY,
,4LDO,3RFM,
,4LDO,3RZE,
,4LDO,3SN6,
,4LDO,3UON,
,4LDO,3UZA,
,4LDO,3UZC,
,4LDO,3V2W,
,4LDO,3V2Y,
,4LDO,3VG9,
,4LDO,3VGA,
,4LDO,3VW7,
,4LDO,3ZEV,
,4LDO,3ZPQ,
,4LDO,3ZPR,
,4LDO,4A4M,
,4LDO,4AMI,
,4LDO,4AMJ,
,4LDO,4BEY,
,4LDO,4BEZ,
,4LDO,4BUO,
,4LDO,4BV0,
,4LDO,4BVN,
,4LDO,4BWB,
,4LDO,4DAJ,
,4LDO,4DJH,
,4LDO,4DKL,
,4LDO,4EA3,
,4LDO,4EIY,
,4LDO,4EJ4,
,4LDO,4GBR,
,4LDO,4GPO,
,4LDO,4GRV,
,4LDO,4IAQ,
,4LDO,4IAR,
,4LDO,4IB4,
,4LDO,4J4Q,
,4LDO,4JKV,
,4LDO,4K5Y,
,4LDO,4L6R,
,4LDO,4LDE,
,4LDO,4LDL,
,4LDO,4LDO,
,4LDO,4MBS,
,4LDO,4MQS,
,4LDO,4MQT,
,4LDO,4N4W,
,4LDO,4N6H,
,4LDO,4NC3,
,4LDO,4NTJ,
,4LDO,4O9R,
,4LDO,4OO9,
,4LDO,4OR2,
,4LDO,4PHU,
,4LDO,4PXF,
,4LDO,4PXZ,
,4LDO,4PY0,
,4LDO,4QIM,
,4LDO,4QIN,
,4LDO,4QKX,
,4LDO,4RWA,
,4LDO,4RWD,
,4LDO,4RWS,
,4LDO,4S0V,
,4LDO,4U14,
,4LDO,4U15,
,4LDO,4U16,
,4LDO,4UG2,
,4LDO,4UHR,
,4LDO,4WW3,
,4LDO,4X1H,
,4LDO,4XEE,
,4LDO,4XES,
,4LDO,4XNV,
,4LDO,4XNW,
,4LDO,4XT1,
,4LDO,4XT3,
,4LDO,4YAY,
,4LDO,4Z34,
,4LDO,4Z35,
,4LDO,4Z36,
,4LDO,4Z9G,
,4LDO,4ZJ8,
,4LDO,4ZJC,
,4LDO,4ZUD,
,4LDO,4ZWJ,
,4LDO,5A8E,
,4LDO,5C1M,
,4LDO,5CGC,
,4LDO,5CGD,
,4LDO,5CXV,
,4LDO,5D5A,
,4LDO,5D5B,
,4LDO,5D6L,
,4LDO,5DGY,
,4LDO,5DHG,
,4LDO,5DHH,
,4LDO,5DSG,
,4LDO,5DYS,
,4LDO,5EE7,
,4LDO,5EN0,
,4LDO,5F8U,
,4LDO,5G53,
,4LDO,5GLH,
,4LDO,5GLI,
,4LDO,5IU4,
,4LDO,5IU7,
,4LDO,5IU8,
,4LDO,5IUA,
,4LDO,5IUB,
,4LDO,5JQH,
,4LDO,5JTB,
,4LDO,5K2A,
,4LDO,5K2B,
,4LDO,5K2C,
,4LDO,5K2D,
,4LDO,5KW2,
,4LDO,5L7D,
,4LDO,5L7I,
,4LDO,5LWE,
,4LDO,5MZJ,
,4LDO,5MZP,
,4LDO,5N2R,
,4LDO,5N2S,
,4LDO,5NDD,
,4LDO,5NDZ,
,4LDO,5NJ6,
,4LDO,5NLX,
,4LDO,5NM2,
,4LDO,5NM4,
,4LDO,5NX2,
,4LDO,5O9H,
,4LDO,5OLG,
,4LDO,5OLH,
,4LDO,5OLO,
,4LDO,5OLV,
,4LDO,5OLZ,
,4LDO,5OM1,
,4LDO,5OM4,
,4LDO,5T04,
,4LDO,5T1A,
,4LDO,5TE3,
,4LDO,5TE5,
,4LDO,5TGZ,
,4LDO,5TUD,
,4LDO,5TVN,
,4LDO,5TZR,
,4LDO,5TZY,
,4LDO,5U09,
,4LDO,5UEN,
,4LDO,5UIG,
,4LDO,5UIW,
,4LDO,5UNF,
,4LDO,5UNG,
,4LDO,5UNH,
,4LDO,5UVI,
,4LDO,5UZ7,
,4LDO,5V54,
,4LDO,5V56,
,4LDO,5V57,
,4LDO,5VAI,
,4LDO,5VBL,
,4LDO,5VEW,
,4LDO,5VEX,
,4LDO,5VRA,
,4LDO,5W0P,
,4LDO,5WB1,
,4LDO,5WB2,
,4LDO,5WF5,
,4LDO,5WF6,
,4LDO,5WIU,
,4LDO,5WIV,
,4LDO,5WKT,
,4LDO,5WQC,
,4LDO,5WS3,
,4LDO,5X7D,
,4LDO,5X93,
,4LDO,5XEZ,
,4LDO,5XF1,
,4LDO,5XJM,
,4LDO,5XPR,
,4LDO,5XR8,
,4LDO,5XRA,
,4LDO,5YC8,
,4LDO,5YHL,
,4LDO,5YQZ,
,4LDO,5YWY,
,4LDO,5ZBH,
,4LDO,5ZBQ,
,4LDO,5ZHP,
,4LDO,5ZK3,
,4LDO,5ZK8,
,4LDO,5ZKB,
,4LDO,5ZKC,
,4LDO,5ZKP,
,4LDO,5ZKQ,
,4LDO,6AK3,
,4LDO,6AKX,
,4LDO,6AKY,
,4LDO,6AQF,
,4LDO,6B3J,
,4LDO,6B73,
,4LDO,6BD4,
,4LDO,6BQG,
,4LDO,6BQH,
,4LDO,6C1Q,
,4LDO,6C1R,
,4LDO,6CM4,
,4LDO,6CMO,
,4LDO,6D26,
,4LDO,6D27,
,4LDO,6D9H,
,4LDO,6DDE,
,4LDO,6DDF,
,4LDO,6DRX,
,4LDO,6DRY,
,4LDO,6DRZ,
,4LDO,6DS0,
,4LDO,6E3Y,
,4LDO,6E+59,
,4LDO,6FFH,
,4LDO,6FFI,
,4LDO,6FJ3,
,4LDO,6FK6,
,4LDO,6FK7,
,4LDO,6FK8,
,4LDO,6FK9,
,4LDO,6FKA,
,4LDO,6FKB,
,4LDO,6FKC,
,4LDO,6FKD,
,4LDO,6FUF,
,4LDO,6G79,
,4LDO,6GDG,
,4LDO,6GPS,
,4LDO,6GPX,
,4LDO,6H7J,
,4LDO,6H7L,
,4LDO,6H7M,
,4LDO,6H7N,
,4LDO,6H7O,
,4LDO,6IBL,
,4LDO,6IGK,
,4LDO,6IGL,
,4LDO,6IIU,
,4LDO,6IIV,
,4LDO,6M9T,
,4LDO,6MEO,
,4LDO,6MET,
,4LDO,6MXT,
,4MBS,1F88,
,4MBS,1GZM,
,4MBS,1HZX,
,4MBS,1JFP,
,4MBS,1L9H,
,4MBS,1LN6,
,4MBS,1U19,
,4MBS,2G87,
,4MBS,2HPY,
,4MBS,2I35,
,4MBS,2I36,
,4MBS,2I37,
,4MBS,2J4Y,
,4MBS,2KS9,
,4MBS,2KSA,
,4MBS,2KSB,
,4MBS,2LNL,
,4MBS,2PED,
,4MBS,2R4R,
,4MBS,2R4S,
,4MBS,2RH1,
,4MBS,2VT4,
,4MBS,2X72,
,4MBS,2Y00,
,4MBS,2Y01,
,4MBS,2Y02,
,4MBS,2Y03,
,4MBS,2Y04,
,4MBS,2YCW,
,4MBS,2YCX,
,4MBS,2YCY,
,4MBS,2YCZ,
,4MBS,2YDO,
,4MBS,2YDV,
,4MBS,2Z73,
,4MBS,2ZIY,
,4MBS,3AYM,
,4MBS,3AYN,
,4MBS,3C9L,
,4MBS,3C9M,
,4MBS,3CAP,
,4MBS,3D4S,
,4MBS,3DQB,
,4MBS,3EML,
,4MBS,3KJ6,
,4MBS,3NY8,
,4MBS,3NY9,
,4MBS,3NYA,
,4MBS,3OAX,
,4MBS,3ODU,
,4MBS,3OE0,
,4MBS,3OE6,
,4MBS,3OE8,
,4MBS,3OE9,
,4MBS,3P0G,
,4MBS,3PBL,
,4MBS,3PDS,
,4MBS,3PQR,
,4MBS,3PWH,
,4MBS,3PXO,
,4MBS,3QAK,
,4MBS,3REY,
,4MBS,3RFM,
,4MBS,3RZE,
,4MBS,3SN6,
,4MBS,3UON,
,4MBS,3UZA,
,4MBS,3UZC,
,4MBS,3V2W,
,4MBS,3V2Y,
,4MBS,3VG9,
,4MBS,3VGA,
,4MBS,3VW7,
,4MBS,3ZEV,
,4MBS,3ZPQ,
,4MBS,3ZPR,
,4MBS,4A4M,
,4MBS,4AMI,
,4MBS,4AMJ,
,4MBS,4BEY,
,4MBS,4BEZ,
,4MBS,4BUO,
,4MBS,4BV0,
,4MBS,4BVN,
,4MBS,4BWB,
,4MBS,4DAJ,
,4MBS,4DJH,
,4MBS,4DKL,
,4MBS,4EA3,
,4MBS,4EIY,
,4MBS,4EJ4,
,4MBS,4GBR,
,4MBS,4GPO,
,4MBS,4GRV,
,4MBS,4IAQ,
,4MBS,4IAR,
,4MBS,4IB4,
,4MBS,4J4Q,
,4MBS,4JKV,
,4MBS,4K5Y,
,4MBS,4L6R,
,4MBS,4LDE,
,4MBS,4LDL,
,4MBS,4LDO,
,4MBS,4MBS,
,4MBS,4MQS,
,4MBS,4MQT,
,4MBS,4N4W,
,4MBS,4N6H,
,4MBS,4NC3,
,4MBS,4NTJ,
,4MBS,4O9R,
,4MBS,4OO9,
,4MBS,4OR2,
,4MBS,4PHU,
,4MBS,4PXF,
,4MBS,4PXZ,
,4MBS,4PY0,
,4MBS,4QIM,
,4MBS,4QIN,
,4MBS,4QKX,
,4MBS,4RWA,
,4MBS,4RWD,
,4MBS,4RWS,
,4MBS,4S0V,
,4MBS,4U14,
,4MBS,4U15,
,4MBS,4U16,
,4MBS,4UG2,
,4MBS,4UHR,
,4MBS,4WW3,
,4MBS,4X1H,
,4MBS,4XEE,
,4MBS,4XES,
,4MBS,4XNV,
,4MBS,4XNW,
,4MBS,4XT1,
,4MBS,4XT3,
,4MBS,4YAY,
,4MBS,4Z34,
,4MBS,4Z35,
,4MBS,4Z36,
,4MBS,4Z9G,
,4MBS,4ZJ8,
,4MBS,4ZJC,
,4MBS,4ZUD,
,4MBS,4ZWJ,
,4MBS,5A8E,
,4MBS,5C1M,
,4MBS,5CGC,
,4MBS,5CGD,
,4MBS,5CXV,
,4MBS,5D5A,
,4MBS,5D5B,
,4MBS,5D6L,
,4MBS,5DGY,
,4MBS,5DHG,
,4MBS,5DHH,
,4MBS,5DSG,
,4MBS,5DYS,
,4MBS,5EE7,
,4MBS,5EN0,
,4MBS,5F8U,
,4MBS,5G53,
,4MBS,5GLH,
,4MBS,5GLI,
,4MBS,5IU4,
,4MBS,5IU7,
,4MBS,5IU8,
,4MBS,5IUA,
,4MBS,5IUB,
,4MBS,5JQH,
,4MBS,5JTB,
,4MBS,5K2A,
,4MBS,5K2B,
,4MBS,5K2C,
,4MBS,5K2D,
,4MBS,5KW2,
,4MBS,5L7D,
,4MBS,5L7I,
,4MBS,5LWE,
,4MBS,5MZJ,
,4MBS,5MZP,
,4MBS,5N2R,
,4MBS,5N2S,
,4MBS,5NDD,
,4MBS,5NDZ,
,4MBS,5NJ6,
,4MBS,5NLX,
,4MBS,5NM2,
,4MBS,5NM4,
,4MBS,5NX2,
,4MBS,5O9H,
,4MBS,5OLG,
,4MBS,5OLH,
,4MBS,5OLO,
,4MBS,5OLV,
,4MBS,5OLZ,
,4MBS,5OM1,
,4MBS,5OM4,
,4MBS,5T04,
,4MBS,5T1A,
,4MBS,5TE3,
,4MBS,5TE5,
,4MBS,5TGZ,
,4MBS,5TUD,
,4MBS,5TVN,
,4MBS,5TZR,
,4MBS,5TZY,
,4MBS,5U09,
,4MBS,5UEN,
,4MBS,5UIG,
,4MBS,5UIW,
,4MBS,5UNF,
,4MBS,5UNG,
,4MBS,5UNH,
,4MBS,5UVI,
,4MBS,5UZ7,
,4MBS,5V54,
,4MBS,5V56,
,4MBS,5V57,
,4MBS,5VAI,
,4MBS,5VBL,
,4MBS,5VEW,
,4MBS,5VEX,
,4MBS,5VRA,
,4MBS,5W0P,
,4MBS,5WB1,
,4MBS,5WB2,
,4MBS,5WF5,
,4MBS,5WF6,
,4MBS,5WIU,
,4MBS,5WIV,
,4MBS,5WKT,
,4MBS,5WQC,
,4MBS,5WS3,
,4MBS,5X7D,
,4MBS,5X93,
,4MBS,5XEZ,
,4MBS,5XF1,
,4MBS,5XJM,
,4MBS,5XPR,
,4MBS,5XR8,
,4MBS,5XRA,
,4MBS,5YC8,
,4MBS,5YHL,
,4MBS,5YQZ,
,4MBS,5YWY,
,4MBS,5ZBH,
,4MBS,5ZBQ,
,4MBS,5ZHP,
,4MBS,5ZK3,
,4MBS,5ZK8,
,4MBS,5ZKB,
,4MBS,5ZKC,
,4MBS,5ZKP,
,4MBS,5ZKQ,
,4MBS,6AK3,
,4MBS,6AKX,
,4MBS,6AKY,
,4MBS,6AQF,
,4MBS,6B3J,
,4MBS,6B73,
,4MBS,6BD4,
,4MBS,6BQG,
,4MBS,6BQH,
,4MBS,6C1Q,
,4MBS,6C1R,
,4MBS,6CM4,
,4MBS,6CMO,
,4MBS,6D26,
,4MBS,6D27,
,4MBS,6D9H,
,4MBS,6DDE,
,4MBS,6DDF,
,4MBS,6DRX,
,4MBS,6DRY,
,4MBS,6DRZ,
,4MBS,6DS0,
,4MBS,6E3Y,
,4MBS,6E+59,
,4MBS,6FFH,
,4MBS,6FFI,
,4MBS,6FJ3,
,4MBS,6FK6,
,4MBS,6FK7,
,4MBS,6FK8,
,4MBS,6FK9,
,4MBS,6FKA,
,4MBS,6FKB,
,4MBS,6FKC,
,4MBS,6FKD,
,4MBS,6FUF,
,4MBS,6G79,
,4MBS,6GDG,
,4MBS,6GPS,
,4MBS,6GPX,
,4MBS,6H7J,
,4MBS,6H7L,
,4MBS,6H7M,
,4MBS,6H7N,
,4MBS,6H7O,
,4MBS,6IBL,
,4MBS,6IGK,
,4MBS,6IGL,
,4MBS,6IIU,
,4MBS,6IIV,
,4MBS,6M9T,
,4MBS,6MEO,
,4MBS,6MET,
,4MBS,6MXT,
,4MQS,1F88,
,4MQS,1GZM,
,4MQS,1HZX,
,4MQS,1JFP,
,4MQS,1L9H,
,4MQS,1LN6,
,4MQS,1U19,
,4MQS,2G87,
,4MQS,2HPY,
,4MQS,2I35,
,4MQS,2I36,
,4MQS,2I37,
,4MQS,2J4Y,
,4MQS,2KS9,
,4MQS,2KSA,
,4MQS,2KSB,
,4MQS,2LNL,
,4MQS,2PED,
,4MQS,2R4R,
,4MQS,2R4S,
,4MQS,2RH1,
,4MQS,2VT4,
,4MQS,2X72,
,4MQS,2Y00,
,4MQS,2Y01,
,4MQS,2Y02,
,4MQS,2Y03,
,4MQS,2Y04,
,4MQS,2YCW,
,4MQS,2YCX,
,4MQS,2YCY,
,4MQS,2YCZ,
,4MQS,2YDO,
,4MQS,2YDV,
,4MQS,2Z73,
,4MQS,2ZIY,
,4MQS,3AYM,
,4MQS,3AYN,
,4MQS,3C9L,
,4MQS,3C9M,
,4MQS,3CAP,
,4MQS,3D4S,
,4MQS,3DQB,
,4MQS,3EML,
,4MQS,3KJ6,
,4MQS,3NY8,
,4MQS,3NY9,
,4MQS,3NYA,
,4MQS,3OAX,
,4MQS,3ODU,
,4MQS,3OE0,
,4MQS,3OE6,
,4MQS,3OE8,
,4MQS,3OE9,
,4MQS,3P0G,
,4MQS,3PBL,
,4MQS,3PDS,
,4MQS,3PQR,
,4MQS,3PWH,
,4MQS,3PXO,
,4MQS,3QAK,
,4MQS,3REY,
,4MQS,3RFM,
,4MQS,3RZE,
,4MQS,3SN6,
,4MQS,3UON,
,4MQS,3UZA,
,4MQS,3UZC,
,4MQS,3V2W,
,4MQS,3V2Y,
,4MQS,3VG9,
,4MQS,3VGA,
,4MQS,3VW7,
,4MQS,3ZEV,
,4MQS,3ZPQ,
,4MQS,3ZPR,
,4MQS,4A4M,
,4MQS,4AMI,
,4MQS,4AMJ,
,4MQS,4BEY,
,4MQS,4BEZ,
,4MQS,4BUO,
,4MQS,4BV0,
,4MQS,4BVN,
,4MQS,4BWB,
,4MQS,4DAJ,
,4MQS,4DJH,
,4MQS,4DKL,
,4MQS,4EA3,
,4MQS,4EIY,
,4MQS,4EJ4,
,4MQS,4GBR,
,4MQS,4GPO,
,4MQS,4GRV,
,4MQS,4IAQ,
,4MQS,4IAR,
,4MQS,4IB4,
,4MQS,4J4Q,
,4MQS,4JKV,
,4MQS,4K5Y,
,4MQS,4L6R,
,4MQS,4LDE,
,4MQS,4LDL,
,4MQS,4LDO,
,4MQS,4MBS,
,4MQS,4MQS,
,4MQS,4MQT,
,4MQS,4N4W,
,4MQS,4N6H,
,4MQS,4NC3,
,4MQS,4NTJ,
,4MQS,4O9R,
,4MQS,4OO9,
,4MQS,4OR2,
,4MQS,4PHU,
,4MQS,4PXF,
,4MQS,4PXZ,
,4MQS,4PY0,
,4MQS,4QIM,
,4MQS,4QIN,
,4MQS,4QKX,
,4MQS,4RWA,
,4MQS,4RWD,
,4MQS,4RWS,
,4MQS,4S0V,
,4MQS,4U14,
,4MQS,4U15,
,4MQS,4U16,
,4MQS,4UG2,
,4MQS,4UHR,
,4MQS,4WW3,
,4MQS,4X1H,
,4MQS,4XEE,
,4MQS,4XES,
,4MQS,4XNV,
,4MQS,4XNW,
,4MQS,4XT1,
,4MQS,4XT3,
,4MQS,4YAY,
,4MQS,4Z34,
,4MQS,4Z35,
,4MQS,4Z36,
,4MQS,4Z9G,
,4MQS,4ZJ8,
,4MQS,4ZJC,
,4MQS,4ZUD,
,4MQS,4ZWJ,
,4MQS,5A8E,
,4MQS,5C1M,
,4MQS,5CGC,
,4MQS,5CGD,
,4MQS,5CXV,
,4MQS,5D5A,
,4MQS,5D5B,
,4MQS,5D6L,
,4MQS,5DGY,
,4MQS,5DHG,
,4MQS,5DHH,
,4MQS,5DSG,
,4MQS,5DYS,
,4MQS,5EE7,
,4MQS,5EN0,
,4MQS,5F8U,
,4MQS,5G53,
,4MQS,5GLH,
,4MQS,5GLI,
,4MQS,5IU4,
,4MQS,5IU7,
,4MQS,5IU8,
,4MQS,5IUA,
,4MQS,5IUB,
,4MQS,5JQH,
,4MQS,5JTB,
,4MQS,5K2A,
,4MQS,5K2B,
,4MQS,5K2C,
,4MQS,5K2D,
,4MQS,5KW2,
,4MQS,5L7D,
,4MQS,5L7I,
,4MQS,5LWE,
,4MQS,5MZJ,
,4MQS,5MZP,
,4MQS,5N2R,
,4MQS,5N2S,
,4MQS,5NDD,
,4MQS,5NDZ,
,4MQS,5NJ6,
,4MQS,5NLX,
,4MQS,5NM2,
,4MQS,5NM4,
,4MQS,5NX2,
,4MQS,5O9H,
,4MQS,5OLG,
,4MQS,5OLH,
,4MQS,5OLO,
,4MQS,5OLV,
,4MQS,5OLZ,
,4MQS,5OM1,
,4MQS,5OM4,
,4MQS,5T04,
,4MQS,5T1A,
,4MQS,5TE3,
,4MQS,5TE5,
,4MQS,5TGZ,
,4MQS,5TUD,
,4MQS,5TVN,
,4MQS,5TZR,
,4MQS,5TZY,
,4MQS,5U09,
,4MQS,5UEN,
,4MQS,5UIG,
,4MQS,5UIW,
,4MQS,5UNF,
,4MQS,5UNG,
,4MQS,5UNH,
,4MQS,5UVI,
,4MQS,5UZ7,
,4MQS,5V54,
,4MQS,5V56,
,4MQS,5V57,
,4MQS,5VAI,
,4MQS,5VBL,
,4MQS,5VEW,
,4MQS,5VEX,
,4MQS,5VRA,
,4MQS,5W0P,
,4MQS,5WB1,
,4MQS,5WB2,
,4MQS,5WF5,
,4MQS,5WF6,
,4MQS,5WIU,
,4MQS,5WIV,
,4MQS,5WKT,
,4MQS,5WQC,
,4MQS,5WS3,
,4MQS,5X7D,
,4MQS,5X93,
,4MQS,5XEZ,
,4MQS,5XF1,
,4MQS,5XJM,
,4MQS,5XPR,
,4MQS,5XR8,
,4MQS,5XRA,
,4MQS,5YC8,
,4MQS,5YHL,
,4MQS,5YQZ,
,4MQS,5YWY,
,4MQS,5ZBH,
,4MQS,5ZBQ,
,4MQS,5ZHP,
,4MQS,5ZK3,
,4MQS,5ZK8,
,4MQS,5ZKB,
,4MQS,5ZKC,
,4MQS,5ZKP,
,4MQS,5ZKQ,
,4MQS,6AK3,
,4MQS,6AKX,
,4MQS,6AKY,
,4MQS,6AQF,
,4MQS,6B3J,
,4MQS,6B73,
,4MQS,6BD4,
,4MQS,6BQG,
,4MQS,6BQH,
,4MQS,6C1Q,
,4MQS,6C1R,
,4MQS,6CM4,
,4MQS,6CMO,
,4MQS,6D26,
,4MQS,6D27,
,4MQS,6D9H,
,4MQS,6DDE,
,4MQS,6DDF,
,4MQS,6DRX,
,4MQS,6DRY,
,4MQS,6DRZ,
,4MQS,6DS0,
,4MQS,6E3Y,
,4MQS,6E+59,
,4MQS,6FFH,
,4MQS,6FFI,
,4MQS,6FJ3,
,4MQS,6FK6,
,4MQS,6FK7,
,4MQS,6FK8,
,4MQS,6FK9,
,4MQS,6FKA,
,4MQS,6FKB,
,4MQS,6FKC,
,4MQS,6FKD,
,4MQS,6FUF,
,4MQS,6G79,
,4MQS,6GDG,
,4MQS,6GPS,
,4MQS,6GPX,
,4MQS,6H7J,
,4MQS,6H7L,
,4MQS,6H7M,
,4MQS,6H7N,
,4MQS,6H7O,
,4MQS,6IBL,
,4MQS,6IGK,
,4MQS,6IGL,
,4MQS,6IIU,
,4MQS,6IIV,
,4MQS,6M9T,
,4MQS,6MEO,
,4MQS,6MET,
,4MQS,6MXT,
,4MQT,1F88,
,4MQT,1GZM,
,4MQT,1HZX,
,4MQT,1JFP,
,4MQT,1L9H,
,4MQT,1LN6,
,4MQT,1U19,
,4MQT,2G87,
,4MQT,2HPY,
,4MQT,2I35,
,4MQT,2I36,
,4MQT,2I37,
,4MQT,2J4Y,
,4MQT,2KS9,
,4MQT,2KSA,
,4MQT,2KSB,
,4MQT,2LNL,
,4MQT,2PED,
,4MQT,2R4R,
,4MQT,2R4S,
,4MQT,2RH1,
,4MQT,2VT4,
,4MQT,2X72,
,4MQT,2Y00,
,4MQT,2Y01,
,4MQT,2Y02,
,4MQT,2Y03,
,4MQT,2Y04,
,4MQT,2YCW,
,4MQT,2YCX,
,4MQT,2YCY,
,4MQT,2YCZ,
,4MQT,2YDO,
,4MQT,2YDV,
,4MQT,2Z73,
,4MQT,2ZIY,
,4MQT,3AYM,
,4MQT,3AYN,
,4MQT,3C9L,
,4MQT,3C9M,
,4MQT,3CAP,
,4MQT,3D4S,
,4MQT,3DQB,
,4MQT,3EML,
,4MQT,3KJ6,
,4MQT,3NY8,
,4MQT,3NY9,
,4MQT,3NYA,
,4MQT,3OAX,
,4MQT,3ODU,
,4MQT,3OE0,
,4MQT,3OE6,
,4MQT,3OE8,
,4MQT,3OE9,
,4MQT,3P0G,
,4MQT,3PBL,
,4MQT,3PDS,
,4MQT,3PQR,
,4MQT,3PWH,
,4MQT,3PXO,
,4MQT,3QAK,
,4MQT,3REY,
,4MQT,3RFM,
,4MQT,3RZE,
,4MQT,3SN6,
,4MQT,3UON,
,4MQT,3UZA,
,4MQT,3UZC,
,4MQT,3V2W,
,4MQT,3V2Y,
,4MQT,3VG9,
,4MQT,3VGA,
,4MQT,3VW7,
,4MQT,3ZEV,
,4MQT,3ZPQ,
,4MQT,3ZPR,
,4MQT,4A4M,
,4MQT,4AMI,
,4MQT,4AMJ,
,4MQT,4BEY,
,4MQT,4BEZ,
,4MQT,4BUO,
,4MQT,4BV0,
,4MQT,4BVN,
,4MQT,4BWB,
,4MQT,4DAJ,
,4MQT,4DJH,
,4MQT,4DKL,
,4MQT,4EA3,
,4MQT,4EIY,
,4MQT,4EJ4,
,4MQT,4GBR,
,4MQT,4GPO,
,4MQT,4GRV,
,4MQT,4IAQ,
,4MQT,4IAR,
,4MQT,4IB4,
,4MQT,4J4Q,
,4MQT,4JKV,
,4MQT,4K5Y,
,4MQT,4L6R,
,4MQT,4LDE,
,4MQT,4LDL,
,4MQT,4LDO,
,4MQT,4MBS,
,4MQT,4MQS,
,4MQT,4MQT,
,4MQT,4N4W,
,4MQT,4N6H,
,4MQT,4NC3,
,4MQT,4NTJ,
,4MQT,4O9R,
,4MQT,4OO9,
,4MQT,4OR2,
,4MQT,4PHU,
,4MQT,4PXF,
,4MQT,4PXZ,
,4MQT,4PY0,
,4MQT,4QIM,
,4MQT,4QIN,
,4MQT,4QKX,
,4MQT,4RWA,
,4MQT,4RWD,
,4MQT,4RWS,
,4MQT,4S0V,
,4MQT,4U14,
,4MQT,4U15,
,4MQT,4U16,
,4MQT,4UG2,
,4MQT,4UHR,
,4MQT,4WW3,
,4MQT,4X1H,
,4MQT,4XEE,
,4MQT,4XES,
,4MQT,4XNV,
,4MQT,4XNW,
,4MQT,4XT1,
,4MQT,4XT3,
,4MQT,4YAY,
,4MQT,4Z34,
,4MQT,4Z35,
,4MQT,4Z36,
,4MQT,4Z9G,
,4MQT,4ZJ8,
,4MQT,4ZJC,
,4MQT,4ZUD,
,4MQT,4ZWJ,
,4MQT,5A8E,
,4MQT,5C1M,
,4MQT,5CGC,
,4MQT,5CGD,
,4MQT,5CXV,
,4MQT,5D5A,
,4MQT,5D5B,
,4MQT,5D6L,
,4MQT,5DGY,
,4MQT,5DHG,
,4MQT,5DHH,
,4MQT,5DSG,
,4MQT,5DYS,
,4MQT,5EE7,
,4MQT,5EN0,
,4MQT,5F8U,
,4MQT,5G53,
,4MQT,5GLH,
,4MQT,5GLI,
,4MQT,5IU4,
,4MQT,5IU7,
,4MQT,5IU8,
,4MQT,5IUA,
,4MQT,5IUB,
,4MQT,5JQH,
,4MQT,5JTB,
,4MQT,5K2A,
,4MQT,5K2B,
,4MQT,5K2C,
,4MQT,5K2D,
,4MQT,5KW2,
,4MQT,5L7D,
,4MQT,5L7I,
,4MQT,5LWE,
,4MQT,5MZJ,
,4MQT,5MZP,
,4MQT,5N2R,
,4MQT,5N2S,
,4MQT,5NDD,
,4MQT,5NDZ,
,4MQT,5NJ6,
,4MQT,5NLX,
